3.654400333674591161e-01,1.494394519647619379e-01,3.430054727688671701e-01,4.554531781240915567e-02,9.656972408650260631e-02,9.837622096181440838e+02
4.087711275906238950e-01,9.768466316563803598e-02,3.626575249867220463e-01,5.592296790281947594e-02,7.496371635419654678e-02,9.837622096181440838e+02
2.485997343826045480e-01,1.563430588895213247e-01,3.637803459625331137e-01,4.010657691768335781e-02,1.911702838476576904e-01,9.837622096181440838e+02
4.223758842648652201e-01,1.236696195271174553e-01,2.236313810464597429e-01,9.438531642342744277e-02,1.359377987381301389e-01,9.837622096181440838e+02
3.305960160358339950e-01,1.846719001279314987e-01,3.437213264094662879e-01,5.270843130999871423e-02,8.830232611676955279e-02,9.837622096181440838e+02
3.708255240190191926e-01,1.445069189589576197e-01,2.983214182837091166e-01,2.710720551870681588e-02,1.592389332196072760e-01,9.837622096181440838e+02
3.997700446618460135e-01,1.107507443641003869e-01,2.959179604423649579e-01,3.814866014461931049e-02,1.554125903870693381e-01,9.837622096181440838e+02
4.511093666074453834e-01,1.674709746725612514e-01,2.506176920216501847e-01,2.374499029045986156e-02,1.070569764078833225e-01,9.837622096181440838e+02
3.723574865140690804e-01,1.150313456772124182e-01,2.325411867619186501e-01,7.105992127132235159e-02,2.090100597754774858e-01,9.837622096181440838e+02
3.806647370120996854e-01,1.350903128028025646e-01,3.493347660811448874e-01,3.193247037193470972e-02,1.029777137320181807e-01,9.394390455988010444e+02
3.108563866120218622e-01,1.461962090163934358e-01,3.285092213114754189e-01,6.497609289617486961e-02,1.494620901639344135e-01,9.744977176879889385e+02
3.644982527972892017e-01,1.061910980904309798e-01,3.400374148459284762e-01,4.329180050121774620e-02,1.459814337651335892e-01,9.552642008538139180e+02
3.899475385512161663e-01,9.865401939483864346e-02,3.641301467860738605e-01,3.670711673997138769e-02,1.105611785278999559e-01,9.581714868674639547e+02
3.306326739152704031e-01,1.248839097420997302e-01,3.171454622572263959e-01,2.413492121947894906e-02,2.032030328659245322e-01,9.430116023228590620e+02
3.496261752713056836e-01,1.493906859930281272e-01,3.016930867076162981e-01,3.761448201059122004e-02,1.616755700174586918e-01,9.912354693747989813e+02
3.378708007534589886e-01,2.166804439445475794e-01,2.849186237176967729e-01,4.214491889474611397e-02,1.183852126895505036e-01,1.006905904389040074e+03
3.852261379965415400e-01,1.470566745415134435e-01,2.823010789351907968e-01,7.177476314571713811e-02,1.136413453810370400e-01,9.574511194117819741e+02
4.000428499084570100e-01,6.448911222780569219e-02,3.659187409917806222e-01,8.209652915741498524e-02,8.745276771454170428e-02,8.665316357533670271e+02
3.312272016675351649e-01,1.371412752177473271e-01,3.824362111963076072e-01,3.196070311918410012e-02,1.172346087992257868e-01,9.419272203669600003e+02
3.412905192561731527e-01,1.144985265725027984e-01,3.946448531653287128e-01,2.800731632964129775e-02,1.215587846763540314e-01,9.429672213404260219e+02
2.747277203622049413e-01,9.924471088979455735e-02,3.326053996912077815e-01,4.968494846508005047e-02,2.437372205917126833e-01,9.375975328010890735e+02
3.557222315860441575e-01,1.271419742682173282e-01,3.359458396539131142e-01,3.444013708635316334e-02,1.467498174054722160e-01,9.325238553041930345e+02
4.596323810849368696e-01,7.906648340814456666e-02,2.834707772249092650e-01,1.613515895936996208e-02,1.616951993226393991e-01,9.300102766921691000e+02
3.064356419138558052e-01,1.987504125838920610e-01,2.763095162683079087e-01,4.691954030652899232e-02,1.715848889274152467e-01,9.681673577424538735e+02
3.663908878068398711e-01,1.620344436305137803e-01,3.123913761652374887e-01,6.321368552591889733e-02,9.596960687148992086e-02,1.007724547566029969e+03
3.932164014403531360e-01,8.896890850660162109e-02,4.261199519882293840e-01,2.752158593719750482e-02,6.417315212761838528e-02,9.911797742795201884e+02
4.319813633281757714e-01,1.244797552198327606e-01,3.494932285600041988e-01,2.206498496201387410e-02,7.198066792997340202e-02,9.404898608203590129e+02
4.356603482817075212e-01,8.767535415847255154e-02,3.664824283575189301e-01,2.361976525141283936e-02,8.656210395088818899e-02,9.347923612223079317e+02
3.595375563241515193e-01,2.441471111049868525e-01,2.667043309310881960e-01,2.834465557867467747e-02,1.012663460610987859e-01,9.950061839190409501e+02
3.561561840047547944e-01,1.900663061209865445e-01,3.207100192637618030e-01,3.450194534487192183e-02,9.856554526562492924e-02,9.623794331486089959e+02
4.274498758999454306e-01,2.088753542572479582e-01,2.290622964671090722e-01,3.803622665422732446e-02,9.657624672147019362e-02,9.815316606409789983e+02
4.804167959975835789e-01,1.667851504744358726e-01,1.526305074110787252e-01,2.898514446680617793e-02,1.711824016500956280e-01,9.693152881317629408e+02
3.663698387382597899e-01,1.970583023214602103e-01,2.958311181995392780e-01,2.835371256423887924e-04,1.404572036150983638e-01,9.877619027493730073e+02
4.177912794853466671e-01,9.962115796997855766e-02,3.995103645461043351e-01,1.742673338098641930e-02,6.565046461758398955e-02,9.126411784949249295e+02
3.425180664846635414e-01,1.528793961779348065e-01,3.122787859322306292e-01,3.807933194154488471e-02,1.542444194636261312e-01,9.638916632035969769e+02
4.359708307776187786e-01,1.450793975328835139e-01,2.465753424657534110e-01,4.554283377632385721e-02,1.268315954474204255e-01,1.004457358359577029e+03
3.145851105526479841e-01,1.965393216978304491e-01,2.945726604108546698e-01,3.180550111820718007e-02,1.624974062204597447e-01,9.985243699593571591e+02
2.891192569248631772e-01,1.876430585503400250e-01,3.496433902803118277e-01,4.823353790014928144e-02,1.253607563443357165e-01,9.598820095593169981e+02
3.152058544215406988e-01,1.479526283447852031e-01,2.747611865258924313e-01,9.013462935031563150e-02,1.719457013574660631e-01,9.987549667112721181e+02
3.619200493110577566e-01,2.079976371784829081e-01,2.510626276116240674e-01,3.005149409936691898e-02,1.489681917994683524e-01,9.978283380694989546e+02
4.247598950692673125e-01,1.262420778019468504e-01,3.453825418964134308e-01,2.738894469456629351e-03,1.008765907629158021e-01,9.506354548550730215e+02
3.520756610850000468e-01,1.166025758408106017e-01,2.142078170461250430e-01,1.067502221137086628e-02,3.064389238166934648e-01,9.775172183305548970e+02
3.108075936629483560e-01,1.526807299144669894e-01,4.379560431469278203e-01,4.427591454061284570e-02,5.427971873504399553e-02,9.762153842529019130e+02
3.676227727075184748e-01,1.042590178183398497e-01,2.012603215993046535e-01,5.862668405041286668e-02,2.682312038244241692e-01,9.825420455896048679e+02
4.198124119217346850e-01,1.323419842214839381e-01,2.180707861867734743e-01,4.762222389370860537e-02,1.821525937762993042e-01,9.948675927555999579e+02
3.679944398963023722e-01,1.204845476872697524e-01,3.506361713739937214e-01,9.056914313003137929e-02,7.031569791240278866e-02,1.004851692136183942e+03
4.256916333843152045e-01,1.117152075575708059e-01,2.623207752130701231e-01,4.535407197635016319e-02,1.549183118686937033e-01,9.844731839909489963e+02
4.079177345111155151e-01,1.395430711506662202e-01,2.523407104116739408e-01,4.046466306937650942e-02,1.597338208571678075e-01,9.738340157528459713e+02
4.018466865441954194e-01,1.723958834279119001e-01,2.607867654130999191e-01,6.882754640761758191e-02,9.614311820717515167e-02,9.641613212165709683e+02
3.187195496048215171e-01,1.426792738821321682e-01,3.739182215164748024e-01,4.854379443502111063e-02,1.161391605615503947e-01,9.412573026373820539e+02
4.357750087341329959e-01,1.164085245137999325e-01,2.789332712239431800e-01,1.441714219168510613e-02,1.544660533364388133e-01,9.419513288762079810e+02
3.503746928746928613e-01,1.714250614250614202e-01,3.377641277641277862e-01,4.839066339066339095e-02,9.204545454545454142e-02,9.610106280030770449e+02
3.557520854525619836e-01,7.834116543208577421e-02,3.570844853383374762e-01,2.307585007112712347e-02,1.857464137058876807e-01,9.793662516856019238e+02
2.522725249107583556e-01,1.583765713406885267e-01,3.583344800511570893e-01,3.946058393569745748e-02,1.915558397616985431e-01,9.822898802940300129e+02
3.788751107174490595e-01,1.168899468556244409e-01,2.250055358724535048e-01,7.877546501328609729e-02,2.004539415411868974e-01,9.831352363786819524e+02
3.184099308826146002e-01,1.927364643721529713e-01,3.616594886186257907e-01,5.085280581673654737e-02,7.634131030987012512e-02,9.761141445317780381e+02
3.726759930212893424e-01,1.629578886902786905e-01,3.063282919641359681e-01,2.349071110778111829e-02,1.345471152165148565e-01,9.838244927074340467e+02
4.201570680628272103e-01,1.083376963350785316e-01,2.762172774869109948e-01,4.472513089005235309e-02,1.505628272251308963e-01,9.704656973644650861e+02
4.485103138229851183e-01,1.644651665223711146e-01,2.468486644055949697e-01,2.327262329327476828e-02,1.169032319557740673e-01,1.000932951380611030e+03
4.070907791279485544e-01,1.098213009292351716e-01,2.331379556826304600e-01,6.355968548963544795e-02,1.863902787705503938e-01,9.715093664900869044e+02
3.730946724712140838e-01,1.339753571956306677e-01,3.463234709071689177e-01,2.030644372961114968e-02,1.263000556963752019e-01,9.715093664900869044e+02
3.227639886327047791e-01,1.231643638094438165e-01,2.459227527893270704e-01,4.133943695490879811e-02,2.668094578136155359e-01,9.715093664900869044e+02
4.281052075240650567e-01,1.035035480246874334e-01,3.151056031930777879e-01,4.050264405095754805e-02,1.127829972072121462e-01,9.715093664900869044e+02
3.525280703945816163e-01,1.074562925335294933e-01,3.352578960273510100e-01,4.734609281388645757e-02,1.574116482306514297e-01,9.715093664900869044e+02
2.984751718656310504e-01,1.347318477821315419e-01,2.960491821566522130e-01,2.017172618632604927e-02,2.505720720092591280e-01,9.715093664900869044e+02
3.492679892029662003e-01,1.681818637928093330e-01,2.797144204621853092e-01,2.058560863762706056e-02,1.822501179044121455e-01,9.715093664900869044e+02
3.827352586553367519e-01,1.885054831486478732e-01,2.776942068094390703e-01,3.919733593615433442e-02,1.118677154504219978e-01,9.715093664900869044e+02
3.240267628174228198e-01,1.395407130324123057e-01,2.625764032161656547e-01,6.139251489501185849e-02,2.124636060389873404e-01,9.715093664900869044e+02
2.282261201180120214e-01,3.332606035308738335e-02,2.145940254048362139e-01,3.510952159600808087e-02,4.887442725280563005e-01,9.715093664900869044e+02
3.305425168314636286e-01,1.372194675013179155e-01,3.542884487819681349e-01,2.969262761468835846e-02,1.482569392705620215e-01,9.715093664900869044e+02
3.347578520734822427e-01,1.346613020020247797e-01,3.982620987137655000e-01,2.528535234698289780e-02,1.070333948637445798e-01,9.715093664900869044e+02
2.481713368538417119e-01,1.012656676917799009e-01,3.595696974894936337e-01,6.281779531225112345e-02,2.281755026526336438e-01,9.715093664900869044e+02
3.082105630207100933e-01,1.340116315271672187e-01,3.138270713209380114e-01,4.201795788241447643e-02,2.019327762487702349e-01,9.715093664900869044e+02
3.459650797524547738e-01,1.252325730816702676e-01,2.508366151829323210e-01,2.325676824112658803e-02,2.547089637418160635e-01,9.715093664900869044e+02
3.328083786342445061e-01,2.306833540735095389e-01,2.539788390661562034e-01,4.749599585593416995e-02,1.350334323701555816e-01,9.715093664900869044e+02
3.294739617997564096e-01,2.086572149736918014e-01,2.921401931360114723e-01,4.964650333404493215e-02,1.200821267564954192e-01,9.715093664900869044e+02
2.643591311269279376e-01,1.148788168929597286e-01,3.290343419428518601e-01,2.090855606953753026e-02,2.708191539677229365e-01,9.715093664900869044e+02
3.813618818731338012e-01,1.302425169324885335e-01,3.307173548903939997e-01,1.954701041439079606e-02,1.381312358895928905e-01,9.715093664900869044e+02
4.157096024836629544e-01,9.856060441588328225e-02,3.639195848982870740e-01,2.313888104904365806e-02,9.867132715312303126e-02,9.715093664900869044e+02
3.715764585596523784e-01,2.974630966834941326e-01,2.208192216755064108e-01,2.572688350693335194e-02,8.441433957441370206e-02,9.715093664900869044e+02
3.326713180436584594e-01,1.853619784470848242e-01,3.010534678087869453e-01,2.809132357004697281e-02,1.528219121304227601e-01,9.715093664900869044e+02
4.140532497271508516e-01,2.161717748075581425e-01,2.775042049162056434e-01,9.941261445912183761e-03,8.232950910317315962e-02,9.715093664900869044e+02
3.818053141806087014e-01,1.528796115027457325e-01,1.722609965326547532e-01,3.293676050197400645e-02,2.601173172820167578e-01,9.715093664900869044e+02
2.893951731431332330e-01,1.892630647128584476e-01,2.571417952555842268e-01,6.902749950163699147e-03,2.572972169382604091e-01,9.715093664900869044e+02
4.075920245398773067e-01,1.032923905758622446e-01,3.882108057947105118e-01,1.675194617724390378e-02,8.415283291230603313e-02,9.715093664900869044e+02
3.263182244888627181e-01,1.505047489166659869e-01,2.958772786326993587e-01,3.208981921569576540e-02,1.952099287460762056e-01,9.715093664900869044e+02
4.351827803389390348e-01,1.517920914226348894e-01,2.507304720472696702e-01,4.300045451594051993e-02,1.192942016752158996e-01,9.715093664900869044e+02
3.025820984436666805e-01,2.078896418199419061e-01,2.678624618363243948e-01,2.621192940650830458e-02,1.954538684935587245e-01,9.715093664900869044e+02
2.729733871379680377e-01,1.736604178372579965e-01,3.296853450477601477e-01,5.174439393165448930e-02,1.719364560453593427e-01,9.715093664900869044e+02
2.820018011063939456e-01,1.821261632145460829e-01,2.244521634718469882e-01,1.108752519404777176e-01,2.005446202667352795e-01,9.715093664900869044e+02
3.288357212407845287e-01,2.055744888023368910e-01,2.654011336764501294e-01,3.577514257894004457e-02,1.644135137014883785e-01,9.715093664900869044e+02
4.254102943594803565e-01,1.367406676533464982e-01,3.417201118237132018e-01,1.703667160006577938e-03,9.442525900345337397e-02,9.715093664900869044e+02
4.529138683462727855e-01,1.057386542687942799e-01,2.510405454627306909e-01,1.338009819529650292e-02,1.769268337269057634e-01,9.715093664900869044e+02
2.924804033230604117e-01,1.669528004823797318e-01,4.213201795524588178e-01,3.656371432399839472e-02,8.268290231810264401e-02,9.715093664900869044e+02
3.340481689211481364e-01,1.064555152314967529e-01,1.830528978334982904e-01,4.833388320686242412e-02,3.281095348069943962e-01,9.715093664900869044e+02
4.158633644415941633e-01,1.303063094833507018e-01,2.289606864199145997e-01,4.999694273529917826e-02,1.748726969198413639e-01,9.715093664900869044e+02
3.151227412395035121e-01,1.306873435460552402e-01,3.323830547205182673e-01,1.024895820622894749e-01,1.193172784316335611e-01,9.715093664900869044e+02
4.247211349718490458e-01,1.438402858586927124e-01,3.247940101319980455e-01,3.927618510290677850e-02,6.736838393455341079e-02,9.715093664900869044e+02
3.910919108871175887e-01,1.471499479526824639e-01,2.435814460541242954e-01,3.919421401167927366e-02,1.789824810943963507e-01,9.715093664900869044e+02
3.398962435152196870e-01,1.338677417338583753e-01,2.489999374960935041e-01,5.612850803175198355e-02,2.211075692230764500e-01,9.715093664900869044e+02
2.917229004592383768e-01,1.444701464188982709e-01,3.566802657220419226e-01,4.292813089682733646e-02,1.641985565029941696e-01,9.715093664900869044e+02
